,embedding
0,"[ 2.55141332e-01  1.74385419e-01  1.20978760e-01 -5.47600166e-02
 -2.70667105e-01 -1.30539969e-01 -5.12888236e-01  2.02698183e-01
  3.94928984e-01  2.39852233e-01 -4.18526292e-01  3.29149902e-01
 -2.08042611e-01 -8.16520580e-02 -4.96632693e-02 -1.35724966e-01
 -4.69534862e-01 -3.14588763e-01  4.12962666e-01  3.99411904e-01
  2.72856756e-01  4.16466179e-01 -2.90435048e-01 -6.21364249e-02
  9.33259944e-02  1.84720434e-01  2.11582358e-01 -2.92749858e-01
  2.04831049e-04  3.33855991e-02  2.65304771e-01  6.88002269e-02
 -2.55630505e-01 -5.15861955e-01 -6.86881501e-01  4.61869377e-02
  6.73874347e-01 -5.44321984e-01  6.32304677e-02  5.47092423e-02
 -1.40755669e-01 -2.67578470e-02 -3.72107227e-01 -3.37224901e-02
 -1.00634700e-01  8.35883436e-02  3.68974622e-01  3.21178607e-01
 -2.69881550e-01  3.52371424e-01 -3.99410716e-01 -3.36917536e-01
 -6.89950226e-01 -4.49390252e-01 -2.78460835e-01 -2.12319598e-01
 -2.22956705e-01 -3.76916841e-01 -5.18624723e-01 -2.06026123e-01
  9.37114784e-02  5.72590608e-02  9.82119535e-02  7.26085519e-02
  2.90031780e-01  3.81327130e-02 -4.01907442e-02 -8.36171616e-03
  6.52234145e-01  3.60048534e-01 -5.66854419e-01  2.00474619e-01
 -2.38859257e-01  3.35998110e-01 -1.75049417e-01 -3.06434486e-01
 -3.47713667e-01  2.85144030e-01 -2.77576415e-01  3.37205700e-01
  4.19238202e-01 -3.08331238e-01  2.75077234e-01  1.54208486e-01
 -3.06310205e-01  1.70012097e-01  5.04204835e-02  2.25461926e-01
 -3.86336782e-01 -4.64381610e-01  4.43807091e-01  2.15266103e-01
  1.31235497e-01 -3.16200178e-01 -2.12855710e-02 -6.26670199e-02
 -3.34089752e-01 -1.21194044e-02  5.03448457e-01 -1.83141041e-01
  3.67646237e-01  1.47216822e-01 -4.71207760e-02 -6.23357933e-02
 -2.05312326e-01  1.53439298e-01 -4.51593016e-01  3.70551573e-01
  1.70190566e-01 -1.26937194e-01  3.78352151e-02  6.74228928e-01
  3.20704820e-02  2.36759860e-01  1.36449326e-01  7.73230999e-02
 -3.67101247e-01 -8.98635100e-02  9.63810485e-02 -1.63147613e-01
  1.64274362e-01 -5.08604618e-01 -2.11033606e-01  3.04407921e-01
 -4.99038827e-01 -7.04759523e-01  6.33956634e-02 -2.81177549e-01
 -1.39246925e-01 -4.18419408e-01 -1.02491355e-01  3.39888414e-02
 -1.40971293e-01 -1.30454105e-01  5.73424288e-02 -3.60655257e-01
 -7.45398559e-02 -1.56764221e-01  1.98316688e-01  2.77563482e-01
  4.49793931e-01  2.93578803e-01 -1.90108487e-01  1.65541766e-01
 -3.77202989e-01 -4.59916041e-01  5.18409995e-01 -4.47216176e-01
 -3.14463172e-01 -8.69415464e-02  8.63968400e-02  1.14261049e-01
  3.64522935e-01 -5.08433443e-02  1.04953047e-01 -9.45012803e-02
  1.02517395e-01 -1.32897267e-01  3.40904153e-01  1.58359096e-01
  1.32216081e-03 -1.06618879e-03  3.25085822e-01  4.24735048e-01
 -3.37153763e-02  6.33518077e-03 -7.79607081e-03  1.62800508e-01
 -3.09595882e-01 -2.54808205e-01 -2.66791895e-01  2.84800917e-01
 -2.94567841e-01  3.61671259e-01  3.69161363e-02  2.69624637e-01
 -1.12547780e-01  2.63492299e-02  1.90651811e-01 -8.63357973e-01
 -1.37462431e-01  4.44024398e-01  1.20829694e-01 -4.58148844e-01
  3.56681822e-01  2.25572472e-01  1.61951028e-01 -1.41807601e-01
  2.47101097e-01 -1.87200723e-01  3.50431028e-03 -2.51628013e-01
  3.24340523e-02  4.04017019e-01 -1.45797682e-01 -4.66935727e-01
  9.55367597e-02  1.50931829e-01 -2.70551826e-01 -2.74125104e-01]"
1,"[ 2.00046387e-01  1.87260294e-01  1.39964004e-01 -2.42055211e-02
 -2.67964327e-01 -1.08136564e-01 -5.33503590e-01  1.53123357e-01
  4.59803005e-01  2.29867914e-01 -4.26477605e-01  4.15958248e-01
 -1.46134429e-01 -4.99866424e-02 -1.27486479e-01 -2.01851543e-01
 -5.16884860e-01 -2.92027278e-01  4.34665873e-01  3.81296961e-01
  1.81343575e-01  3.33254480e-01 -2.50756127e-01 -4.31897220e-02
  8.69964060e-02  1.88047750e-01  2.04540842e-01 -2.68014117e-01
 -1.20831362e-01  1.24931354e-01  1.82398895e-01  8.54873117e-02
 -2.32266382e-01 -5.09993925e-01 -6.50625774e-01  6.83977978e-02
  6.40362731e-01 -5.79629779e-01  5.57054476e-02  1.38779750e-01
 -1.84732773e-01 -5.68208069e-02 -3.37856885e-01 -2.89701220e-02
 -1.00564339e-01  6.52906953e-03  3.14528715e-01  3.50873986e-01
 -2.91784627e-01  3.44750366e-01 -3.35625057e-01 -3.34263288e-01
 -6.76501296e-01 -5.09734308e-01 -3.38934355e-01 -1.82106443e-01
 -2.84289897e-01 -3.70488469e-01 -4.87425772e-01 -2.72191456e-01
  1.02209039e-01  9.98874777e-02  1.07748572e-01  8.13508984e-02
  2.72818713e-01  4.98023644e-02 -1.88516550e-02  2.25191980e-03
  6.94401831e-01  3.61336011e-01 -4.61785155e-01  1.86855462e-01
 -2.75640839e-01  2.86496352e-01 -2.10129868e-01 -2.49823459e-01
 -4.00337158e-01  2.96911703e-01 -2.85325346e-01  3.91907082e-01
  4.03624266e-01 -2.25107358e-01  2.40117942e-01  1.12006653e-01
 -2.05544232e-01  2.46840929e-01  2.00517982e-02  2.23190873e-01
 -3.79784892e-01 -4.48438702e-01  4.56007768e-01  1.69089196e-01
  1.48011940e-01 -2.67117439e-01 -4.21300281e-02 -6.42448776e-02
 -3.39556295e-01 -2.31155624e-02  5.89326453e-01 -1.89744337e-01
  3.32528196e-01  2.04212183e-01 -6.52151508e-02 -9.84732862e-02
 -2.05923074e-01  9.01488819e-02 -4.91483222e-01  3.41791772e-01
  2.01505964e-01 -1.46002375e-01  2.86424940e-02  6.65115321e-01
  4.58449475e-02  1.91623307e-01  2.04434089e-01  7.66461001e-02
 -3.97467828e-01 -9.67526046e-02 -5.62444015e-04 -1.35552617e-01
  1.17092550e-01 -4.66811576e-01 -1.43236900e-01  2.99110620e-01
 -4.76983846e-01 -7.33638546e-01  5.71786336e-02 -3.49454028e-01
 -1.87957184e-01 -4.39868332e-01 -1.00204689e-01  2.75202985e-02
 -5.99416422e-02 -1.28299744e-01  5.69030580e-02 -3.13270529e-01
 -1.37083464e-01 -1.59439960e-01  1.78139651e-01  2.37261065e-01
  4.10335276e-01  3.14998545e-01 -1.94348729e-01  1.75165191e-01
 -3.18249074e-01 -4.08448202e-01  5.58392238e-01 -4.11447793e-01
 -3.05487285e-01 -6.15970273e-02  7.34308774e-02  1.54545116e-01
  3.70594368e-01 -7.75028889e-02  6.28352223e-02 -1.18337168e-01
  3.17729232e-02 -1.27228520e-01  2.86433072e-01  1.21945040e-01
  7.50700952e-02 -4.05200158e-02  2.58132169e-01  4.08209241e-01
 -6.93909047e-02 -4.46454836e-02 -4.55402345e-02  2.26118053e-01
 -2.36278351e-01 -1.54523590e-01 -2.85321877e-01  2.73504501e-01
 -2.55754764e-01  3.82681831e-01 -3.37195993e-02  2.31897825e-01
 -1.49659119e-01  1.15543557e-02  2.51902586e-01 -8.24864348e-01
 -1.14556192e-01  4.36955727e-01  7.72214346e-02 -4.44565708e-01
  3.59158956e-01  2.20841828e-01  1.15646317e-01 -1.26145754e-01
  3.14378977e-01 -2.02572649e-01 -4.78563757e-02 -2.67487686e-01
  5.76863086e-03  3.82839263e-01 -2.00911740e-01 -4.73108729e-01
  3.25618821e-02  1.10218386e-01 -3.34186862e-01 -2.54988912e-01]"
2,"[ 0.24970951  0.1415071   0.12674234 -0.07397045 -0.20840119 -0.14433075
 -0.54795874  0.18463421  0.4792807   0.30417162 -0.45161508  0.38906022
 -0.19736105  0.00507448 -0.00136519 -0.10487876 -0.53077947 -0.34962796
  0.34593994  0.30468326  0.30808053  0.44449334 -0.25247834 -0.03641291
  0.10460835  0.2733555   0.25325834 -0.24402569 -0.05045961  0.14802621
  0.26528173  0.09495908 -0.28074635 -0.54431799 -0.72376216  0.10118539
  0.66766222 -0.54475296  0.06009371  0.10903155 -0.14368531 -0.10312469
 -0.39391825 -0.03597839 -0.08089218  0.0660239   0.39084587  0.40750501
 -0.27322329  0.39115503 -0.35961418 -0.32979271 -0.77974535 -0.49503311
 -0.20154156 -0.15251253 -0.21303453 -0.49574371 -0.47124393 -0.21303096
  0.04540386  0.01328465  0.0867745   0.16573106  0.23307611  0.01787213
  0.07007046  0.01548457  0.67647861  0.37923448 -0.51140598  0.19741391
 -0.22738691  0.34728372 -0.11296791 -0.31108726 -0.37964133  0.2467942
 -0.34498754  0.34664777  0.51221582 -0.27786947  0.34779403  0.11607223
 -0.29440727  0.19778545  0.04397494  0.20853333 -0.37394771 -0.48005935
  0.40262406  0.2925471   0.20348586 -0.26887106  0.03646136 -0.04496909
 -0.3815514  -0.04503448  0.5027559  -0.17812734  0.31128231  0.19582133
 -0.07163234 -0.04171503 -0.11796114  0.06969696 -0.51969317  0.37298624
  0.08358187 -0.21087245  0.02675987  0.63852152  0.05889482  0.2801178
  0.21751597  0.09177347 -0.36758494 -0.11595324  0.11257314 -0.12513752
  0.19791695 -0.55505097 -0.25824579  0.34423494 -0.59891683 -0.66298348
  0.05481526 -0.37632808 -0.15003964 -0.49085607 -0.07563234  0.03502511
 -0.17913651 -0.12696875  0.03915178 -0.32381775 -0.05793596 -0.15664037
  0.21726538  0.22794147  0.49269344  0.23813377 -0.20763697  0.10370118
 -0.42873202 -0.40072187  0.54845593 -0.40202975 -0.32386671 -0.02964454
  0.1226228   0.27081101  0.37505556  0.02681109  0.02678393 -0.11447
  0.02589122 -0.09763988  0.27622978  0.10475435  0.13584076  0.02333061
  0.25165721  0.3837909  -0.07759198 -0.01300088 -0.09701338  0.19756532
 -0.3010364  -0.19423641 -0.27911704  0.29896266 -0.25145374  0.32490044
 -0.02665211  0.28634745 -0.18056315  0.018556    0.20945998 -0.78379029
 -0.10358915  0.43500115  0.12075394 -0.46388265  0.36930652  0.28413556
  0.10402504 -0.14773518  0.26737091 -0.2531962  -0.01039056 -0.31054554
  0.09149185  0.43445306 -0.1075964  -0.41236164 -0.03127556  0.10743168
 -0.35921733 -0.265963  ]"
3,"[ 2.55791402e-01  1.56891456e-01  9.29247921e-02 -3.74890568e-02
 -2.43230556e-01 -1.54491884e-01 -5.17489708e-01  2.06883985e-01
  5.39774358e-01  2.50080430e-01 -4.31213459e-01  3.66197503e-01
 -1.82691898e-01 -1.97929203e-02  1.95824008e-02 -1.10212302e-01
 -4.76579533e-01 -3.57167338e-01  4.56439157e-01  3.03546627e-01
  2.47138219e-01  4.19813111e-01 -1.94917246e-01 -3.76664662e-02
  4.05009621e-02  1.80304189e-01  2.41257314e-01 -2.03948571e-01
 -3.28514316e-02  1.71810687e-01  2.43317607e-01  9.52972623e-02
 -2.61920259e-01 -5.21886718e-01 -6.83209207e-01  1.11461171e-01
  6.05955303e-01 -5.42597695e-01  6.67405671e-02  1.22190295e-02
 -1.96144988e-01 -1.26593601e-01 -3.13618367e-01 -5.66859033e-02
 -1.17360608e-01  7.89436587e-02  3.36910614e-01  4.24978285e-01
 -2.56099990e-01  3.35376639e-01 -3.73332977e-01 -3.62385691e-01
 -7.49097587e-01 -5.08183235e-01 -2.34696665e-01 -1.49149220e-01
 -2.67681201e-01 -4.45254044e-01 -5.37657178e-01 -2.28857840e-01
  9.22340803e-02 -6.22463471e-03  2.12977391e-01  9.04841512e-02
  2.56195232e-01  5.92419290e-02 -8.46904522e-04  2.85517706e-02
  7.35776441e-01  3.36672519e-01 -4.66492750e-01  1.57329772e-01
 -2.69226780e-01  3.25339706e-01 -1.21208106e-01 -2.94619491e-01
 -3.57266643e-01  2.65605760e-01 -2.92266178e-01  2.94141823e-01
  4.57923309e-01 -2.78355949e-01  3.86314825e-01  1.28181064e-01
 -3.10791664e-01  1.71510413e-01  3.21438828e-02  1.74737400e-01
 -3.49746284e-01 -4.34277383e-01  4.15003379e-01  1.68055269e-01
  2.17464902e-01 -2.73062029e-01  1.17327581e-02 -2.95864442e-02
 -4.28708529e-01 -1.11966885e-02  5.35475205e-01 -1.73291619e-01
  3.25507804e-01  1.86314778e-01 -1.10093274e-01 -2.51852443e-02
 -1.59840676e-01  4.19668615e-02 -5.25891922e-01  3.73599398e-01
  1.59226793e-01 -1.89099252e-01  7.31295498e-02  6.36698031e-01
  1.05951321e-01  2.14153522e-01  2.34677932e-01  1.28602789e-01
 -3.91464105e-01 -9.39170554e-02  1.39267057e-02 -1.71388668e-01
  1.87034080e-01 -4.82572335e-01 -2.37422146e-01  3.32416661e-01
 -5.07910782e-01 -7.47160625e-01  1.13821114e-02 -3.54967689e-01
 -1.20603657e-01 -5.20910652e-01 -1.49589600e-01  4.79860640e-03
 -1.13115869e-01 -2.07631846e-01  9.37093533e-02 -3.26284073e-01
 -9.19096213e-02 -1.55276260e-01  1.78534870e-01  2.04205452e-01
  4.72767453e-01  2.69563053e-01 -2.08122099e-01  1.69500057e-01
 -3.90196713e-01 -4.44388990e-01  6.10848727e-01 -3.98707238e-01
 -3.14604366e-01 -7.51826785e-02  9.72618303e-02  2.31658591e-01
  3.43594525e-01  1.32866030e-02  5.72926612e-02 -7.29654393e-02
  4.85256704e-02 -8.13828244e-02  2.28549565e-01  8.21877931e-02
  7.58879769e-02 -2.68158050e-02  2.44808530e-01  3.42338233e-01
 -6.38122507e-02 -6.73200656e-02 -5.54561779e-02  2.23825806e-01
 -2.82084017e-01 -1.71209167e-01 -2.51044056e-01  2.45407263e-01
 -3.05420611e-01  3.28883649e-01 -3.53265558e-02  3.52279430e-01
 -1.80209021e-01 -4.20113182e-03  2.97150657e-01 -8.58144447e-01
 -1.23678371e-01  4.41648385e-01  7.52593415e-02 -4.03677753e-01
  3.58489843e-01  1.78114594e-01  1.11028322e-01 -1.51996015e-01
  2.64620938e-01 -1.88190991e-01 -1.24269504e-02 -3.17849544e-01
  1.48635447e-01  4.74499826e-01 -1.78974907e-01 -4.58596136e-01
 -2.49600966e-03  8.17275696e-02 -3.07344672e-01 -1.93194702e-01]"
4,"[ 0.26245013  0.19359733  0.1490263  -0.04992459 -0.23719418 -0.13280971
 -0.50605846  0.2067707   0.51685012  0.26718685 -0.41097254  0.35352191
 -0.23116471 -0.05986732 -0.07114723 -0.14378545 -0.46581469 -0.32529061
  0.42884466  0.30663672  0.23560696  0.37830917 -0.23368967 -0.06107306
  0.08136165  0.19910792  0.23454495 -0.22990302 -0.0476738   0.10436873
  0.22641865  0.07679813 -0.26346168 -0.47836351 -0.6571122   0.11303915
  0.6455468  -0.53453357  0.08110776  0.04331648 -0.18069761 -0.05726038
 -0.36582196 -0.06972274 -0.08160296  0.08099701  0.32273441  0.36931651
 -0.2563315   0.35926096 -0.36588777 -0.37944512 -0.72140219 -0.49408964
 -0.27058056 -0.2209657  -0.21944188 -0.42355363 -0.51813974 -0.23773367
  0.06221027  0.03675647  0.17979365  0.08574872  0.2879087   0.09842269
  0.02477575  0.0353021   0.68843365  0.34999994 -0.50390128  0.24368051
 -0.29446424  0.33956312 -0.18589258 -0.29145553 -0.37097703  0.3035794
 -0.29901877  0.33446978  0.45221655 -0.23840265  0.27067708  0.105873
 -0.28474046  0.16514052  0.01784863  0.21355231 -0.3413945  -0.45286061
  0.42701045  0.19874918  0.12437821 -0.28194061  0.00834845 -0.04382934
 -0.35975442 -0.03599995  0.53080228 -0.18229524  0.33143962  0.21399102
 -0.07725456 -0.0461106  -0.17724101  0.09292793 -0.50680674  0.35114846
  0.18048382 -0.1472945   0.04619594  0.6303113   0.03943817  0.20582734
  0.1883249   0.12358841 -0.4315947  -0.07293263  0.07208598 -0.14941527
  0.14207624 -0.49299323 -0.18293481  0.3274456  -0.51115273 -0.73196354
  0.05112414 -0.33100989 -0.18506384 -0.48037185 -0.11820285 -0.00140999
 -0.1101344  -0.12005049  0.09121652 -0.33158929 -0.12114623 -0.14821452
  0.19112522  0.20477578  0.4635997   0.29249148 -0.21412479  0.1474906
 -0.37530958 -0.3859045   0.54800128 -0.42449093 -0.29678286 -0.07336758
  0.05667407  0.20867873  0.34936459 -0.00990587  0.04963734 -0.08756762
  0.05530297 -0.097598    0.2697935   0.10632099  0.06186898 -0.0531676
  0.27228481  0.36796535 -0.07189763 -0.04033442 -0.05575349  0.19550123
 -0.2769151  -0.20855566 -0.32876446  0.26576717 -0.32964914  0.30298917
  0.00206622  0.30748567 -0.17297254 -0.01449159  0.24193007 -0.85492191
 -0.11611326  0.40500598  0.08926202 -0.41533378  0.34130104  0.18125767
  0.13702967 -0.15015403  0.27143036 -0.23652348 -0.06587613 -0.26797085
  0.04244148  0.42007933 -0.16372732 -0.45226957 -0.00214813  0.13809595
 -0.31624149 -0.25358902]"
5,"[ 2.91187274e-01  1.71293565e-01  1.72460914e-01  4.05837837e-02
 -2.76081977e-01 -1.21043713e-01 -5.05336550e-01  1.50288750e-01
  4.97437599e-01  2.54033216e-01 -3.77801918e-01  3.86298218e-01
 -2.49543033e-01 -3.92065799e-02 -4.08504901e-02 -5.16715659e-02
 -5.20268769e-01 -3.37460805e-01  3.88698400e-01  3.98435553e-01
  2.32034503e-01  3.62592883e-01 -1.98627731e-01 -9.36171932e-03
  9.84159443e-02  1.62552667e-01  1.79880169e-01 -2.57704019e-01
 -8.00656818e-02  1.15072550e-01  1.59145982e-01  5.63674553e-02
 -2.29374175e-01 -5.67023383e-01 -7.26191619e-01  6.85710447e-02
  6.80924058e-01 -5.51459044e-01  6.89224263e-02  1.18273854e-01
 -1.27324263e-01 -6.00762363e-02 -3.73284157e-01 -9.00442523e-02
 -7.85305122e-02 -1.20152858e-02  3.17739653e-01  3.71932874e-01
 -2.73045591e-01  4.07600643e-01 -3.68511428e-01 -3.43435021e-01
 -7.38748699e-01 -5.53692410e-01 -2.42990341e-01 -1.29551376e-01
 -2.36639642e-01 -4.44652923e-01 -5.20270638e-01 -2.41384654e-01
  1.08008430e-01  7.46914657e-02  1.20311418e-01  1.28654505e-01
  2.16633281e-01  3.91235427e-02  1.45057268e-02  5.58117509e-02
  7.24919180e-01  3.80363384e-01 -5.54394754e-01  1.44466326e-01
 -3.17995555e-01  3.50810405e-01 -1.59857920e-01 -3.02502992e-01
 -3.84525108e-01  3.11245337e-01 -2.85441648e-01  3.85296398e-01
  5.11308889e-01 -2.81937517e-01  3.56877073e-01  1.54296361e-01
 -2.93715607e-01  1.50233086e-01  6.21052734e-04  2.55623054e-01
 -3.77889318e-01 -4.59171940e-01  3.77811672e-01  2.17168798e-01
  2.25594064e-01 -2.91448951e-01  1.58997051e-02  1.02670861e-02
 -3.99381275e-01 -3.81740704e-02  5.62495615e-01 -2.09373010e-01
  3.04256018e-01  1.83047220e-01 -3.69057455e-02  1.10827705e-02
 -1.74119659e-01  1.25731538e-01 -5.19495352e-01  3.44585549e-01
  2.28481229e-01 -1.47739563e-01  4.39132348e-02  6.76246658e-01
  7.12430818e-02  2.42221464e-01  2.02203439e-01  2.01792993e-01
 -3.99253528e-01 -7.72919723e-02  3.56706949e-02 -1.36459161e-01
  1.31440757e-01 -5.73576664e-01 -1.76747167e-01  3.74888048e-01
 -5.24486722e-01 -6.56198811e-01  6.98540101e-02 -3.35596667e-01
 -1.64076044e-01 -3.82247325e-01 -1.29267842e-01  6.85532618e-02
 -1.10670811e-01 -1.27440045e-01  1.15779680e-01 -3.39961671e-01
 -5.60798107e-02 -1.52304620e-01  1.37898955e-01  2.28542527e-01
  4.59599733e-01  2.60144664e-01 -1.86074408e-01  1.02273670e-01
 -3.17562022e-01 -4.59405040e-01  6.06626731e-01 -4.18689801e-01
 -2.91546707e-01 -4.15829537e-02  1.37718502e-01  2.22131075e-01
  2.96690687e-01  1.96628457e-02  4.90189984e-02 -7.71514694e-02
  2.78297792e-02 -8.20990701e-02  2.76367981e-01  6.91004034e-02
  1.38146461e-01  4.34342768e-02  2.74486170e-01  3.54995050e-01
 -8.90611742e-02 -1.69499881e-02 -5.40791295e-02  1.96341724e-01
 -2.22611638e-01 -1.98282541e-01 -2.25713400e-01  2.90783180e-01
 -2.57741320e-01  3.11972734e-01  3.04529754e-02  2.08336772e-01
 -1.41783016e-01 -8.93121022e-03  2.91137235e-01 -8.72844508e-01
 -1.28976091e-01  5.16424627e-01  5.87909610e-02 -4.79357968e-01
  3.28572610e-01  2.43783842e-01  9.48905304e-02 -1.51539844e-01
  3.34623935e-01 -2.40849956e-01 -6.30665209e-02 -3.04540698e-01
  3.00786877e-02  3.81558988e-01 -1.05527820e-01 -4.71387327e-01
  3.42654208e-02  1.01064618e-01 -3.04779877e-01 -3.11122634e-01]"
6,"[ 0.25510088  0.17218725  0.14052368 -0.00887018 -0.28041546 -0.10850329
 -0.47606378  0.16584205  0.45667312  0.23102497 -0.43341473  0.37059452
 -0.21774824 -0.03068178 -0.06458135 -0.13733897 -0.47452384 -0.30340456
  0.41930072  0.37209176  0.23983326  0.35503167 -0.23952686 -0.04711374
  0.10743873  0.18134942  0.14960528 -0.24991541 -0.04103436  0.09045298
  0.18868871  0.05106291 -0.22729175 -0.48199655 -0.68373578  0.04934885
  0.66239735 -0.53243445  0.05331319  0.08755487 -0.13216008 -0.00734716
 -0.35532394 -0.07349485 -0.06258521  0.03656631  0.304388    0.35360962
 -0.26449377  0.29582452 -0.35719266 -0.33552535 -0.72642019 -0.50169901
 -0.30242938 -0.18644151 -0.24144239 -0.40273006 -0.52464587 -0.23261714
  0.10919844  0.09502595  0.13266644  0.09081853  0.24441029  0.04763515
  0.02374955  0.03476799  0.67411367  0.3725801  -0.54364534  0.17438029
 -0.24213796  0.32311187 -0.16410806 -0.29226096 -0.32801104  0.28241021
 -0.27976777  0.36070038  0.48142445 -0.2543906   0.28083884  0.13075135
 -0.26851753  0.17320499  0.02766581  0.25606974 -0.37531634 -0.42677781
  0.37233136  0.21419034  0.14114103 -0.2911139  -0.02654922 -0.07019188
 -0.34475995 -0.01633106  0.51698061 -0.17726742  0.32160897  0.18836546
 -0.04973402 -0.03076268 -0.17835545  0.12616395 -0.48197029  0.32972991
  0.21670096 -0.11439086  0.04950587  0.62186913  0.05986981  0.22802592
  0.19003204  0.15078062 -0.39801729 -0.08783096  0.0285384  -0.1581223
  0.11406277 -0.47822691 -0.16642748  0.34089378 -0.48093983 -0.68451516
  0.07897439 -0.31890546 -0.17600174 -0.38969214 -0.10134405  0.02819448
 -0.09091041 -0.12527845  0.10546509 -0.32043108 -0.08237128 -0.1423878
  0.19797556  0.21240167  0.4098946   0.30531969 -0.17273475  0.14324624
 -0.30421823 -0.42341556  0.58312999 -0.38985812 -0.30144942 -0.05313706
  0.09684607  0.16531066  0.32014014 -0.04636736  0.07092958 -0.06178213
  0.0378191  -0.08949457  0.26985927  0.10685998  0.07249287 -0.0119116
  0.30676555  0.38479929 -0.0447257  -0.04329633 -0.00891089  0.1971055
 -0.22204465 -0.21171482 -0.26500337  0.26514786 -0.2761994   0.33903879
  0.04666518  0.23001373 -0.1685295   0.01978896  0.26188742 -0.85079339
 -0.10589246  0.41558316  0.11931466 -0.43970611  0.34170179  0.20541279
  0.09776727 -0.16010312  0.29349652 -0.22941135 -0.0298481  -0.26134395
  0.03716213  0.3888598  -0.16362256 -0.43928945  0.05069694  0.13352869
 -0.26641945 -0.31994201]"
7,"[ 3.50264523e-01  1.87475141e-01  1.66003027e-01  8.39189533e-04
 -2.72470783e-01 -4.32955410e-02 -4.24658658e-01  1.31128844e-01
  4.53023216e-01  2.88902920e-01 -4.23629393e-01  4.04357380e-01
 -1.39196813e-01 -1.33703463e-01 -1.38294813e-02 -1.15743191e-01
 -5.50659283e-01 -3.49093383e-01  4.92938249e-01  1.84672754e-01
  2.73786469e-01  3.68781175e-01 -1.72568346e-01 -9.30884992e-02
 -2.50353965e-02  3.40418817e-01  2.35494409e-01 -1.66592032e-01
 -2.81914135e-02  1.28642164e-01  1.81063653e-01  2.02324224e-02
 -2.13738579e-01 -5.93641224e-01 -6.28301044e-01  7.45838829e-02
  6.83992513e-01 -5.87251595e-01  8.24767380e-02 -3.88633010e-02
 -1.64650004e-01 -1.83111258e-02 -2.92132090e-01 -1.16419977e-01
 -1.49997759e-01  2.56573652e-02  3.35340142e-01  3.99942133e-01
 -3.84889669e-01  3.31363405e-01 -3.62460509e-01 -4.37400539e-01
 -7.01997399e-01 -5.88600609e-01 -2.66616559e-01 -1.60838863e-01
 -1.99068127e-01 -3.92937060e-01 -5.62207822e-01 -2.47862717e-01
  1.16825099e-01  4.59352440e-02  2.44937321e-01 -2.12649824e-02
  2.13096184e-01  9.19953663e-02 -7.97221683e-02  6.02546508e-02
  5.80453253e-01  1.96783652e-01 -5.12633231e-01  1.88996437e-01
 -2.63256270e-01  3.73648655e-01 -9.88503265e-02 -3.54649797e-01
 -3.80828378e-01  3.12431473e-01 -2.80650486e-01  3.20049483e-01
  4.36469588e-01 -1.86029801e-01  2.39837441e-01  4.12132692e-02
 -3.60195775e-01  2.04139354e-01  2.69833939e-02  3.21428513e-01
 -2.74361635e-01 -4.17580417e-01  4.18305711e-01  1.24150553e-01
  5.03890928e-02 -3.10392565e-01 -6.13509509e-02 -7.53382215e-02
 -3.77986321e-01 -1.56448587e-01  5.22482532e-01 -2.58201081e-01
  3.31185789e-01  2.51889139e-01  1.63373834e-02 -2.20594451e-02
 -9.57119188e-02  8.95160528e-02 -4.51481830e-01  4.07449225e-01
  7.45964846e-02 -1.38382741e-01  4.86034253e-03  6.30170648e-01
  1.49034906e-01  2.16363913e-01  2.28681625e-01  1.95978596e-01
 -3.71514670e-01 -1.63378503e-01 -6.56001015e-03 -1.96963044e-01
  1.10136343e-01 -5.08346666e-01 -1.70407427e-01  4.27143105e-01
 -5.70344203e-01 -8.16463170e-01  7.25995188e-02 -2.95833354e-01
 -2.14538254e-01 -4.52103814e-01 -7.25558638e-02 -4.00277559e-02
 -9.38249173e-02 -1.03994256e-01  9.53290397e-02 -3.29950828e-01
 -1.35269520e-01 -2.41335563e-01  1.95289489e-01  1.76972997e-01
  5.04704189e-01  2.94463317e-01 -2.55359287e-01  2.50187798e-01
 -3.45661358e-01 -3.92849989e-01  6.38347777e-01 -4.40116040e-01
 -2.22192923e-01 -6.26058477e-02  3.79185375e-02  1.66618030e-01
  3.01759618e-01  2.69679009e-03  2.15613631e-02 -5.96962107e-02
  7.51590269e-02 -5.72532001e-02  1.55287979e-01  1.39908443e-01
  3.33501375e-03 -8.23542906e-02  2.58887116e-01  4.02156827e-01
  2.30846771e-02  5.74803382e-03 -8.78204578e-02  1.79377755e-01
 -2.86891122e-01 -2.38090712e-01 -2.70149175e-01  1.50215422e-01
 -2.74193003e-01  3.26351033e-01  8.28666571e-03  3.55228463e-01
 -9.06057995e-02  2.94715651e-02  4.00009040e-01 -9.11497843e-01
 -1.27813572e-01  4.44730768e-01  1.44135124e-01 -4.40688097e-01
  3.57180852e-01  2.12543320e-01  1.17181742e-01 -1.02965042e-01
  2.90335668e-01 -1.74196382e-01 -2.34930768e-02 -1.45404129e-01
  1.17942441e-01  5.45507171e-01 -1.70133869e-01 -3.73012649e-01
  1.66854124e-02  1.62567468e-01 -2.10285753e-01 -2.48062170e-01]"
